participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,selected_feedback_score,feedback_message,feedback_score,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten,net_payoff,generation_c
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,5,913,32,881,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",17,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,6,944,32,912,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",18,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,1,849,56,793,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}]]",13,9,110-100-010-001-101-100-101-100-101,110-101-010-001-100-100-100-101-100,011-101-100-011-110-001-110-101-110,736,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,2,854,80,774,8,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1}]]",14,8,110-100-010-001-101-100-101-100-101,110-110-010-001-000-110-011-110-011,011-101-100-011-110-001-110-101-110,632,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,3,779,68,711,9,"[[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",15,9,110-100-010-001-101-100-101-100-101,101-100-010-100-101-110-101-100-101,011-101-100-011-110-001-110-101-110,724,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,4,840,84,756,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",16,9,110-100-010-001-101-100-101-100-101,110-110-100-011-101-010-101-110-101,011-101-100-011-110-001-110-101-110,708,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,5,801,72,729,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",17,9,110-100-010-001-101-100-101-100-101,110-110-100-011-110-010-110-110-110,011-101-100-011-110-001-110-101-110,720,2
8q4e2cac,1,3,w87c0a5d,p_la2g3,low_appeal,yellow,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when you match up each plant symbol together so they recieve the same treatment.,804,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2002,Male,6,896,92,804,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",18,9,110-100-010-001-101-100-101-100-101,011-101-100-011-110-001-110-101-110,011-101-100-011-110-001-110-101-110,700,2
r455juhv,1,3,w87c0a5d,p_la2g3,low_appeal,blue,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when have the same amount of input on the same shapes and never have all 3 inputs on one shape as it will lower the score. you have 6 attempts to work out the best method and add onto what i found out in my experment.,576,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",2002,Male,1,672,84,588,8,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":2}]]",13,8,110-100-010-001-101-100-101-100-101,100-200-010-000-102-100-102-200-102,110-110-010-101-101-100-101-110-101,628,2
r455juhv,1,3,w87c0a5d,p_la2g3,low_appeal,blue,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when have the same amount of input on the same shapes and never have all 3 inputs on one shape as it will lower the score. you have 6 attempts to work out the best method and add onto what i found out in my experment.,576,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",2002,Male,2,969,84,885,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",14,9,110-100-010-001-101-100-101-100-101,110-100-110-002-101-110-101-100-101,110-110-010-101-101-100-101-110-101,708,2
r455juhv,1,3,w87c0a5d,p_la2g3,low_appeal,blue,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when have the same amount of input on the same shapes and never have all 3 inputs on one shape as it will lower the score. you have 6 attempts to work out the best method and add onto what i found out in my experment.,576,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",2002,Male,3,649,92,557,8,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",15,8,110-100-010-001-101-100-101-100-101,110-200-110-000-002-110-002-200-002,110-110-010-101-101-100-101-110-101,620,2
r455juhv,1,3,w87c0a5d,p_la2g3,low_appeal,blue,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when have the same amount of input on the same shapes and never have all 3 inputs on one shape as it will lower the score. you have 6 attempts to work out the best method and add onto what i found out in my experment.,576,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",2002,Male,4,778,88,690,8,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",16,8,110-100-010-001-101-100-101-100-101,100-101-000-010-111-100-111-101-111,110-110-010-101-101-100-101-110-101,624,2
r455juhv,1,3,w87c0a5d,p_la2g3,low_appeal,blue,t1xk22q3b_iow52nbfL,2,"The field yields a higher output when you match the repeating shapes. IE the 3 pluses, the 2 stars. Unsure of the reasoning for the other shapes.","[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",8lfa2ech,821,The field yields a higher output when have the same amount of input on the same shapes and never have all 3 inputs on one shape as it will lower the score. you have 6 attempts to work out the best method and add onto what i found out in my experment.,576,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}]]",2002,Male,5,801,104,697,8,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":2},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":2}]]",17,8,110-100-010-001-101-100-101-100-101,100-101-100-010-000-010-022-101-022,110-110-010-101-101-100-101-110-101,608,2
