participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,feedback_message,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten
6iywo6st,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when  you match the colours in the middle. If blue, select one blue ingreditent. if red, select red, if yellow select yellow. Orange is one red and one yellow. purple is one blue and one red. green is one blue and one yellow. good luck.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1999,Male,2,940,98,842,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",20,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011,100-101-000-002-011-010-011-101-011
6iywo6st,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when  you match the colours in the middle. If blue, select one blue ingreditent. if red, select red, if yellow select yellow. Orange is one red and one yellow. purple is one blue and one red. green is one blue and one yellow. good luck.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1999,Male,3,862,98,764,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",21,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011,100-101-000-002-011-010-011-101-011
6iywo6st,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when  you match the colours in the middle. If blue, select one blue ingreditent. if red, select red, if yellow select yellow. Orange is one red and one yellow. purple is one blue and one red. green is one blue and one yellow. good luck.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1999,Male,4,842,104,738,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",22,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-020-011-101-011,100-101-000-002-011-010-011-101-011
6iywo6st,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when  you match the colours in the middle. If blue, select one blue ingreditent. if red, select red, if yellow select yellow. Orange is one red and one yellow. purple is one blue and one red. green is one blue and one yellow. good luck.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1999,Male,5,777,98,679,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",23,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011,100-101-000-002-011-010-011-101-011
6iywo6st,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when  you match the colours in the middle. If blue, select one blue ingreditent. if red, select red, if yellow select yellow. Orange is one red and one yellow. purple is one blue and one red. green is one blue and one yellow. good luck.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1999,Male,6,611,100,511,8,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",24,8,100-101-110-001-011-010-011-101-011,100-101-000-002-011-010-011-101-011,100-101-000-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,1,814,98,716,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",19,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011,100-101-110-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,2,851,98,753,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",20,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011,100-101-110-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,3,267,90,177,3,"[[{""blue"":5,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":5},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":5,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",21,3,100-101-110-001-011-010-011-101-011,500-000-000-005-000-050-000-000-000,100-101-110-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,4,896,104,792,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",22,9,100-101-110-001-011-010-011-101-011,100-101-110-001-011-020-011-101-011,100-101-110-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,5,787,100,687,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",23,9,100-101-110-001-011-010-011-101-011,200-101-110-001-011-010-011-101-011,100-101-110-002-011-010-011-101-011
e97veqpg,1,4,xdo9axcr,ha2g4,high_appeal,red,y900utjvf_66qft73yH,3,"The field yields a higher output when you mix the colours needed to make that colour. For example, a red field just needs 1 red nutrient. A purple field would need 1 red and 1 blue nutrient, orange would need 1 yellow and 1 red nutrient and so on.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",mvr1qq5i,"The field yields a higher output when you match the nutrients to the centre colour. Giving yellow 2 yellow nutrients gave a higher score than giving 2 to blue. Unfortunately I did not get a score for the last round with 2 to red. Giving nutrients to only the matching colours (i.e. Blue to blue, red to red) yielded a lower score than matching.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,6,785,108,677,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",24,9,100-101-110-001-011-010-011-101-011,100-101-110-002-011-010-011-101-011,100-101-110-002-011-010-011-101-011
